173,1,JAMUR TIRAM,25000,25000,100,10,JAMUR TIRAM,JAMUR TIRAM,1,1,1
174,1,Jeruk Bali,38500,38500,100,10,Jeruk Bali,Jeruk Bali,3,1,1
175,1,Jeruk Kunci/Bangka,19000,19000,100,10,Jeruk Kunci/Bangka,Jeruk Kunci/Bangka,3,1,1
176,1,JERUK PERAS,16000,16000,100,10,JERUK PERAS,JERUK PERAS,3,1,1
177,1,JINTEN PUTIH BUBUK,0,0,100,10,JINTEN PUTIH BUBUK,JINTEN PUTIH BUBUK,2,1,1
178,1,Juhi Kering,,,100,10,Juhi Kering,Juhi Kering,2,1,1
179,1,KABOCHA ORANGE/LABU PARANG,25000,25000,100,10,KABOCHA ORANGE/LABU PARANG,KABOCHA ORANGE/LABU PARANG,1,1,1
180,1,KACANG BUNCIS,15000,15000,100,10,KACANG BUNCIS,KACANG BUNCIS,1,1,1
181,1,KACANG BUNCIS BABY,25000,25000,100,10,KACANG BUNCIS BABY,KACANG BUNCIS BABY,1,1,1
182,1,KACANG HIJAU,35000,35000,100,10,KACANG HIJAU,KACANG HIJAU,1,1,1
183,1,KACANG KAPRI IMPOR,125000,125000,100,10,KACANG KAPRI IMPOR,KACANG KAPRI IMPOR,1,1,1
184,1,KACANG KEDELAI,23000,23000,100,10,KACANG KEDELAI,KACANG KEDELAI,1,1,1
185,1,KACANG MEDE MENTAH,170000,170000,100,10,KACANG MEDE MENTAH,KACANG MEDE MENTAH,1,1,1
186,1,KACANG MERAH MENTAH,34000,34000,100,10,KACANG MERAH MENTAH,KACANG MERAH MENTAH,1,1,1
187,1,KACANG PANJANG,23000,23000,100,10,KACANG PANJANG,KACANG PANJANG,1,1,1
188,1,KACANG POLONG,78000,78000,100,10,KACANG POLONG,KACANG POLONG,1,1,1
189,1,Kacang Tanah Kulit,40000,40000,100,10,Kacang Tanah Kulit,Kacang Tanah Kulit,1,1,1
190,1,KACANG TANAH KULIT MENTAH,43000,43000,100,10,KACANG TANAH KULIT MENTAH,KACANG TANAH KULIT MENTAH,1,1,1
191,1,KACANG TANAH KUPAS MENTAH,45000,45000,100,10,KACANG TANAH KUPAS MENTAH,KACANG TANAH KUPAS MENTAH,1,1,1
192,1,KACANG TOLO,0,0,100,10,KACANG TOLO,KACANG TOLO,1,1,1
193,1,KAILAN BABY IMPOR,75000,75000,100,10,KAILAN BABY IMPOR,KAILAN BABY IMPOR,1,1,1
194,1,KANGKUNG KG,14000,14000,100,10,KANGKUNG KG,KANGKUNG KG,1,1,1
195,1,Kapulaga,205000,205000,100,10,Kapulaga,Kapulaga,2,1,1
196,1,KAPULAGA CAOGUO KERING,198000,198000,100,10,KAPULAGA CAOGUO KERING,KAPULAGA CAOGUO KERING,2,1,1
197,1,KARA COCO WATER 1LTR,0,0,100,10,KARA COCO WATER 1LTR,KARA COCO WATER 1LTR,2,1,22
198,1,KAYU MANIS BATANG,140000,140000,100,10,KAYU MANIS BATANG,KAYU MANIS BATANG,1,1,1
199,1,Kecambah,28000,28000,100,10,Kecambah,Kecambah,1,1,1
200,1,KECOMBRANG,45000,45000,100,10,KECOMBRANG,KECOMBRANG,1,1,1
201,1,KEJU SINGLE 5 LBR,0,0,100,10,KEJU SINGLE 5 LBR,KEJU SINGLE 5 LBR,2,1,23
202,1,KELAPA MUDA,15000,15000,100,10,KELAPA MUDA,KELAPA MUDA,3,1,4
203,1,KELAPA NATA DE COCO,19000,19000,100,10,KELAPA NATA DE COCO,KELAPA NATA DE COCO,2,1,1
204,1,KELAPA PARUT,0,0,100,10,KELAPA PARUT,KELAPA PARUT,1,1,1
205,1,KEMIRI,75000,75000,100,10,KEMIRI,KEMIRI,1,1,1
206,1,KENCUR,32000,32000,100,10,KENCUR,KENCUR,1,1,1
207,1,KENTANG,24000,24000,100,10,KENTANG,KENTANG,1,1,1
208,1,KERIPIK SINGKONG,0,0,100,10,KERIPIK SINGKONG,KERIPIK SINGKONG,2,1,1
209,1,KERUPUK KULIT MENTAH,0,0,100,10,KERUPUK KULIT MENTAH,KERUPUK KULIT MENTAH,2,1,1
210,1,KERUPUK KULIT TULIP,,,100,10,KERUPUK KULIT TULIP,KERUPUK KULIT TULIP,2,1,36
211,1,KERUPUK UDANG FINNA,45000,45000,100,10,KERUPUK UDANG FINNA,KERUPUK UDANG FINNA,2,1,26
212,1,KETAN HITAM,45000,45000,100,10,KETAN HITAM,KETAN HITAM,2,1,1
